t,x,ts
0.97121406,0.04,2.2284818
0.98122656,0.04,2.202432
0.9912391,0.04,2.1750808
1.0012516,0.04,2.14651
1.0112641,0.04,2.1168125
1.0212766,0.04,2.0860994
1.0312891,0.04,2.0544896
1.0413016,0.04,2.022113
1.0513141,0.04,1.9891083
1.0613266,0.04,1.9556205
1.0713391,0.04,1.9217994
1.0813516,0.04,1.8877971
1.0913641,0.04,1.8537631
1.1013767,0.04,1.81985
1.1113892,0.04,1.7861955
1.1214018,0.04,1.7529378
1.1314143,0.04,1.7202046
1.1414268,0.04,1.6881104
1.1514393,0.04,1.6567585
1.1614518,0.04,1.6262379
1.1714643,0.04,1.5966268
1.1814768,0.04,1.5679882
1.1914895,0.04,1.5403702
1.2015018,0.04,1.5138111
1.2115144,0.04,1.4883327
1.2215269,0.04,1.4639482
1.2315394,0.04,1.4406579
1.2415519,0.04,1.4184558
1.2515644,0.04,1.3973262
1.2615769,0.04,1.3772447
1.2715895,0.04,1.3581817
1.281602,0.04,1.340107
1.2916145,0.04,1.3229787
1.301627,0.04,1.3067605
1.3116395,0.04,1.2914078
1.321652,0.04,1.2768788
1.3316646,0.04,1.263129
1.3416771,0.04,1.2501152
1.3516896,0.04,1.2377932
1.3617022,0.04,1.2261207
1.3717147,0.04,1.2150578
1.3817272,0.04,1.2045634
1.3917397,0.04,1.1945994
1.4017522,0.04,1.1851308
1.4117647,0.04,1.1761208
1.4217772,0.04,1.1675382
1.4317899,0.04,1.1593502
1.4418023,0.04,1.15153
1.4518148,0.04,1.1440485
1.4618273,0.04,1.1368804
1.4718398,0.04,1.1300018
1.4818523,0.04,1.1233907
1.4918648,0.04,1.1170259
1.5018773,0.04,1.1108882
1.5118899,0.04,1.1049602
1.5219024,0.04,1.0992248
1.531915,0.04,1.0936668
1.5419275,0.04,1.0882716
1.55194,0.04,1.0830269
1.5619525,0.04,1.0779192
1.571965,0.04,1.0729392
1.5819775,0.04,1.068075
1.59199,0.04,1.0633173
1.6020025,0.04,1.0586586
1.612015,0.04,1.0540898
1.6220275,0.04,1.0496039
1.63204,0.04,1.0451937
1.6420525,0.04,1.0408542
1.652065,0.04,1.0365782
1.6620775,0.04,1.0323613
1.67209,0.04,1.0281992
1.6821027,0.04,1.0240867
1.6921152,0.04,1.0200205
1.7021277,0.04,1.015996
1.7121402,0.04,1.0120113
1.7221527,0.04,1.0080628
1.7321652,0.04,1.0041478
1.7421777,0.04,1.0002632
1.7521904,0.04,0.99640757
1.7622027,0.04,0.9925788
1.7722152,0.04,0.98877436
1.7822278,0.04,0.9849935
1.7922403,0.04,0.98123413
1.8022528,0.04,0.97749513
1.8122653,0.04,0.97377485
1.8222778,0.04,0.97007245
1.8322904,0.04,0.96638733
1.8423029,0.04,0.96271855
1.8523154,0.04,0.95906407
1.8623279,0.04,0.95542425
1.8723404,0.04,0.9517986
1.882353,0.04,0.948186
1.8923655,0.04,0.9445854
1.902378,0.04,0.94099754
1.9123905,0.04,0.9374209
1.9224031,0.04,0.93385535
1.9324156,0.04,0.93030053
1.9424281,0.04,0.9267563
1.9524406,0.04,0.923222
1.9624531,0.04,0.91969806
1.9724656,0.04,0.91618246
1.9824781,0.04,0.91267663
1.9924908,0.04,0.9091796
2.0025032,0.04,0.90569085
2.0125158,0.04,0.9022103
2.0225282,0.04,0.8987383
2.0325408,0.04,0.89527315
2.0425532,0.04,0.8918162
2.0525658,0.04,0.8883664
2.0625782,0.04,0.88492316
2.0725908,0.04,0.88148683
2.0826032,0.04,0.87805647
2.0926158,0.04,0.87463254
2.1026282,0.04,0.87121457
2.1126409,0.04,0.86780196
2.1226532,0.04,0.86439437
2.1326659,0.04,0.860992
2.1426783,0.04,0.85759383
2.152691,0.04,0.85420007
2.1627035,0.04,0.85080975
2.1727161,0.04,0.8474235
2.1827285,0.04,0.84404045
2.1927412,0.04,0.8406599
2.2027535,0.04,0.8372827
2.2127662,0.04,0.8339066
2.2227786,0.04,0.83053285
2.2327912,0.04,0.82716054
2.2428036,0.04,0.8237886
2.2528162,0.04,0.82041806
2.2628286,0.04,0.81704694
2.2728412,0.04,0.8136762
2.2828536,0.04,0.810304
2.2928662,0.04,0.80693156
2.3028786,0.04,0.8035576
2.3128912,0.04,0.8001812
2.3229036,0.04,0.7968026
2.3329163,0.04,0.79342157
2.3429286,0.04,0.79003674
2.3529413,0.04,0.78664905
2.3629537,0.04,0.7832567
2.3729663,0.04,0.7798601
2.3829787,0.04,0.77645844
2.3929913,0.04,0.7730519
2.4030037,0.04,0.7696392
2.4130163,0.04,0.7662206
2.4230287,0.04,0.7627947
2.4330413,0.04,0.7593625
2.4430537,0.04,0.75592285
2.4530663,0.04,0.75247544
2.4630787,0.04,0.7490198
2.4730914,0.04,0.7455556
2.483104,0.04,0.74208266
2.4931166,0.04,0.7386003
2.503129,0.04,0.7351087
2.5131416,0.04,0.7316068
2.523154,0.04,0.728095
2.5331666,0.04,0.7245726
2.543179,0.04,0.7210396
2.5531917,0.04,0.7174956
2.563204,0.04,0.7139401
2.5732167,0.04,0.71037334
2.583229,0.04,0.7067953
2.5932417,0.04,0.7032054
2.603254,0.04,0.6996035
2.6132667,0.04,0.69599026
2.623279,0.04,0.6923645
2.6332917,0.04,0.6887265
2.643304,0.04,0.68507725
2.6533167,0.04,0.6814155
2.6633291,0.04,0.6777423
2.6733418,0.04,0.6740572
2.6833541,0.04,0.6703606
2.6933668,0.04,0.6666532
2.7033792,0.04,0.6629339
2.7133918,0.04,0.65920466
2.7234044,0.04,0.6554652
2.733417,0.04,0.6517156
2.7434294,0.04,0.64795715
2.753442,0.04,0.64419025
2.7634544,0.04,0.640415
2.773467,0.04,0.6366325
2.7834795,0.04,0.6328445
2.793492,0.04,0.6290509
2.8035045,0.04,0.62525266
2.813517,0.04,0.62145144
2.8235295,0.04,0.6176482
2.833542,0.04,0.6138441
2.8435545,0.04,0.61004144
2.8535671,0.04,0.60624117
2.8635795,0.04,0.6024452
2.8735921,0.04,0.59865564
2.8836045,0.04,0.59487325
2.8936172,0.04,0.5911022
2.9036295,0.04,0.5873439
2.9136422,0.04,0.5836008
2.9236546,0.04,0.5798759
2.9336672,0.04,0.57617277
2.9436796,0.04,0.5724936
2.9536922,0.04,0.5688419
2.9637046,0.04,0.5652222
2.9737172,0.04,0.5616384
2.9837296,0.04,0.55809444
2.9937422,0.04,0.5545947
3.0037546,0.04,0.5511449
3.0137672,0.04,0.547749
3.0237796,0.04,0.5444148
3.0337923,0.04,0.54114586
3.043805,0.04,0.53795046
3.0538175,0.04,0.5348348
3.06383,0.04,0.5318069
3.0738425,0.04,0.52887446
3.083855,0.04,0.52604574
3.0938675,0.04,0.5233297
3.10388,0.04,0.5207364
3.1138926,0.04,0.5182752
3.123905,0.04,0.51595885
3.1339176,0.04,0.513797
3.14393,0.04,0.5118038
3.1539426,0.04,0.5099916
3.163955,0.04,0.5083743
3.1739676,0.04,0.50696725
3.18398,0.04,0.5057859
3.1939926,0.04,0.5048471
3.204005,0.04,0.50416785
3.2140176,0.04,0.50376886
3.22403,0.04,0.5036678
3.2340426,0.04,0.5038851
3.244055,0.04,0.5044442
3.2540677,0.04,0.505367
3.26408,0.04,0.5066779
3.2740927,0.04,0.5084022
3.2841053,0.04,0.51056594
3.294118,0.04,0.5131978
3.3041303,0.04,0.5163254
3.314143,0.04,0.519978
3.3241553,0.04,0.5241879
3.334168,0.04,0.5289878
3.3441803,0.04,0.53440905
3.354193,0.04,0.5404868
3.3642054,0.04,0.5472576
3.374218,0.04,0.55475706
3.3842304,0.04,0.5630195
3.394243,0.04,0.5720878
3.4042554,0.04,0.5819975
3.414268,0.04,0.5927903
3.4242804,0.04,0.60450315
3.434293,0.04,0.61717796
3.4443054,0.04,0.6308529
3.454318,0.04,0.64557344
3.4643304,0.04,0.661375
3.474343,0.04,0.6782959
3.4843554,0.04,0.6963804
3.494368,0.04,0.7156642
3.5043805,0.04,0.7361825
3.514393,0.04,0.75797415
3.5244055,0.04,0.78107303
3.534418,0.04,0.80550814
3.5444305,0.04,0.8313079
3.5544431,0.04,0.8585061
3.5644555,0.04,0.88711816
3.5744681,0.04,0.9171694
3.5844805,0.04,0.9486738
3.5944932,0.04,0.98164576
3.6045058,0.04,1.0160908
3.6145184,0.04,1.0520153
3.6245308,0.04,1.0894158
3.6345434,0.04,1.1282775
3.6445558,0.04,1.1685958
3.6545684,0.04,1.21035
3.6645808,0.04,1.2535102
3.6745934,0.04,1.29805
3.6846058,0.04,1.3439244
3.6946185,0.04,1.3910937
3.7046309,0.04,1.4395072
3.7146435,0.04,1.4891009
3.7246559,0.04,1.5398166
3.7346685,0.04,1.5915813
3.744681,0.04,1.6443241
3.7546935,0.04,1.6979573
3.764706,0.04,1.7523944
3.7747185,0.04,1.8075497
3.784731,0.04,1.8633182
3.7947435,0.04,1.9196107
3.804756,0.04,1.9763229
3.8147686,0.04,2.0333443
3.824781,0.04,2.0905738
3.8347936,0.04,2.1478963
3.8448062,0.04,2.2052062
3.8548188,0.04,2.2623904
3.8648312,0.04,2.3193364
3.8748438,0.04,2.3759453
3.8848562,0.04,2.4320924
3.8948689,0.04,2.4876852
3.9048812,0.04,2.5426085
3.9148939,0.04,2.596767
3.9249063,0.04,2.6500576
3.9349189,0.04,2.7023816
3.9449313,0.04,2.7536478
3.954944,0.04,2.8037689
3.9649563,0.04,2.8526444
3.974969,0.04,2.900208
3.9849813,0.04,2.9463656
3.994994,0.04,2.9910595
4.005006,0.04,3.0342116
4.0150185,0.04,3.0757573
4.025031,0.04,3.1156318
4.0350432,0.04,3.1537828
4.045056,0.04,3.1901524
4.0550685,0.04,3.2246926
4.065081,0.04,3.2573707
4.0750933,0.04,3.2881348
4.0851064,0.04,3.3169622
4.095119,0.04,3.3438141
4.1051316,0.04,3.3686755
4.115144,0.04,3.3915179
4.1251564,0.04,3.4123406
4.135169,0.04,3.4311235
4.1451817,0.04,3.4478772
4.155194,0.04,3.4625928
4.1652064,0.04,3.4752972
4.175219,0.04,3.4859827
4.1852317,0.04,3.4946878
4.195244,0.04,3.5014384
4.2052565,0.04,3.5062692
4.215269,0.04,3.5092208
4.2252817,0.04,3.5103323
4.235294,0.04,3.5096676
4.2453065,0.04,3.5072973
4.255319,0.04,3.5032709
4.2653317,0.04,3.497678
4.275344,0.04,3.490578
4.2853565,0.04,3.4820793
4.295369,0.04,3.4722621
4.305382,0.04,3.4612215
4.315394,0.04,3.449064
4.325407,0.04,3.4358854
4.3354197,0.04,3.4218
4.3454323,0.04,3.406918
4.3554444,0.04,3.3913357
4.365457,0.04,3.3751805
4.3754697,0.04,3.3585582
4.3854823,0.04,3.341569
4.3954945,0.04,3.3243384
4.405507,0.04,3.3069441
4.4155197,0.04,3.2895136
4.4255323,0.04,3.2721264
4.4355445,0.04,3.2548664
4.445557,0.04,3.2378318
4.4555697,0.04,3.2210886
4.4655824,0.04,3.2047083
4.4755945,0.04,3.1887484
4.485607,0.04,3.1732717
4.49562,0.04,3.1583123
4.5056324,0.04,3.1439087
4.5156446,0.04,3.130093
4.525657,0.04,3.1168869
4.53567,0.04,3.104296
4.5456824,0.04,3.0923262
4.5556946,0.04,3.0809789
4.565707,0.04,3.0702455
4.57572,0.04,3.0601077
4.5857325,0.04,3.0505478
4.5957446,0.04,3.0415313
4.605757,0.04,3.0330343
4.61577,0.04,3.0250187
4.6257825,0.04,3.0174527
4.6357946,0.04,3.010291
4.6458073,0.04,3.0034878
4.65582,0.04,2.9970074
4.6658325,0.04,2.9907887
4.6758447,0.04,2.9847925
4.6858573,0.04,2.9789727
4.69587,0.04,2.973276
4.7058825,0.04,2.9676566
4.7158947,0.04,2.962067
4.7259073,0.04,2.9564602
4.73592,0.04,2.9507926
4.7459326,0.04,2.9450176
4.7559447,0.04,2.9390938
4.7659574,0.04,2.932978
4.77597,0.04,2.926633
4.7859826,0.04,2.9200175
4.7959948,0.04,2.9131007
4.8060074,0.04,2.9058454
4.81602,0.04,2.8982205
4.8260326,0.04,2.8902
4.836045,0.04,2.8817518
4.8460574,0.04,2.8728554
4.85607,0.04,2.8634865
4.8660827,0.04,2.8536253
4.876095,0.04,2.8432546
4.8861074,0.04,2.8323553
4.89612,0.04,2.8209176
4.9061327,0.04,2.8089323
4.916145,0.04,2.7963848
4.9261575,0.04,2.7832751
4.93617,0.04,2.7695942
4.9461827,0.04,2.7553477
4.956195,0.04,2.7405262
4.9662075,0.04,2.7251382
4.97622,0.04,2.7091875
4.9862328,0.04,2.692679
4.996245,0.04,2.6756241
5.0062575,0.04,2.6580317
5.01627,0.04,2.6399133
5.026283,0.04,2.621284
5.036295,0.04,2.6021602
5.0463076,0.04,2.5825555
5.05632,0.04,2.5624936
5.066333,0.04,2.5419886
5.076345,0.04,2.521067
5.0863576,0.04,2.4997458
5.09637,0.04,2.4780548
5.106383,0.04,2.456014
5.116395,0.04,2.4336472
5.1264076,0.04,2.4109814
5.1364202,0.04,2.3880424
5.146433,0.04,2.3648534
5.156445,0.04,2.3414462
5.1664577,0.04,2.3178427
5.1764703,0.04,2.294069
5.186483,0.04,2.2701545
5.196495,0.04,2.2461228
5.206508,0.04,2.2219994
5.216521,0.04,2.197813
5.2265334,0.04,2.1735823
5.2365456,0.04,2.1493363
5.246558,0.04,2.1250951
5.256571,0.04,2.1008804
5.2665834,0.04,2.0767195
5.2765956,0.04,2.0526283
5.286608,0.04,2.028628
5.296621,0.04,2.00474
5.3066335,0.04,1.9809763
5.3166456,0.04,1.9573596
5.3266582,0.04,1.9339025
5.336671,0.04,1.9106221
5.3466835,0.04,1.8875294
5.3566957,0.04,1.8646431
5.3667083,0.04,1.8419685
5.376721,0.04,1.8195221
5.3867335,0.04,1.7973106
5.3967457,0.04,1.7753453
5.4067583,0.04,1.7536297
5.416771,0.04,1.7321777
5.4267836,0.04,1.7109923
5.4367957,0.04,1.6900809
5.446809,0.04,1.6694453
5.4568214,0.04,1.6490922
5.466834,0.04,1.6290226
5.476846,0.04,1.6092463
5.486859,0.04,1.5897563
5.4968715,0.04,1.5705605
5.506884,0.04,1.5516579
5.5168962,0.04,1.5330503
5.526909,0.04,1.5147352
5.5369215,0.04,1.4967144
5.546934,0.04,1.4789877
5.5569463,0.04,1.4615536
5.566959,0.04,1.4444089
5.5769715,0.04,1.4275537
5.586984,0.04,1.4109848
5.5969963,0.04,1.394702
5.607009,0.04,1.3787005
5.6170216,0.04,1.3629804
5.627034,0.04,1.3475354
5.6370463,0.04,1.3323638
5.647059,0.04,1.3174632
5.6570716,0.04,1.3028295
5.667084,0.04,1.2884591
5.6770964,0.04,1.2743497
5.687109,0.04,1.2604961
5.6971216,0.04,1.2468975
5.7071342,0.04,1.233546
5.7171464,0.04,1.2204409
5.727159,0.04,1.2075768
5.7371716,0.04,1.1949508
5.7471843,0.04,1.1825595
5.7571964,0.04,1.170399
5.767209,0.04,1.1584637
5.7772217,0.04,1.1467514
5.7872343,0.04,1.1352582
5.7972465,0.04,1.123981
5.807259,0.04,1.1129138
5.8172717,0.04,1.1020541
5.8272843,0.04,1.091398
5.8372965,0.04,1.0809424
5.847309,0.04,1.0706844
5.8573217,0.04,1.0606179
5.8673344,0.04,1.0507421
5.8773465,0.04,1.0410523
5.887359,0.04,1.0315442
5.897372,0.04,1.0222151
5.9073844,0.04,1.0130627
5.9173965,0.04,1.0040829
5.927409,0.04,0.99527043
5.937422,0.04,0.9866263
5.9474344,0.04,0.97814447
5.9574466,0.04,0.9698219
5.967459,0.04,0.9616558
5.977472,0.04,0.95364374
5.9874845,0.04,0.9457827
5.9974966,0.04,0.9380695
6.007509,0.04,0.93050164
6.017522,0.04,0.92307526
6.0275345,0.04,0.9157888
6.0375466,0.04,0.90863985
6.0475593,0.04,0.9016246
6.057572,0.04,0.89474016
6.0675845,0.04,0.8879855
6.0775967,0.04,0.8813575
6.0876093,0.04,0.8748538
6.097622,0.04,0.8684705
6.1076345,0.04,0.8622076
6.1176467,0.04,0.8560615
6.1276593,0.04,0.85002977
6.137672,0.04,0.8441108
6.1476846,0.04,0.8383016
6.1576967,0.04,0.832601
6.1677094,0.04,0.8270064
6.177722,0.04,0.8215154
6.1877346,0.04,0.816127
6.1977468,0.04,0.81083804
6.2077594,0.04,0.8056465
6.217772,0.04,0.80055195
6.2277846,0.04,0.7955522
6.237797,0.04,0.7906435
6.24781,0.04,0.78582543
6.2578225,0.04,0.7810963
6.267835,0.04,0.7764546
6.2778473,0.04,0.77189773
6.28786,0.04,0.76742524
6.2978725,0.04,0.7630339
6.307885,0.04,0.75872356
6.3178973,0.04,0.7544921
6.32791,0.04,0.75033814
6.3379226,0.04,0.7462593
6.347935,0.04,0.7422553
6.3579473,0.04,0.7383235
6.36796,0.04,0.73446363
6.3779726,0.04,0.73067397
6.387985,0.04,0.72695285
6.3979974,0.04,0.72329897
6.40801,0.04,0.71971065
6.4180226,0.04,0.71618754
6.4280353,0.04,0.7127276
6.4380474,0.04,0.70932955
6.44806,0.04,0.7059925
6.4580727,0.04,0.7027156
6.4680853,0.04,0.6994973
6.4780974,0.04,0.6963362
6.48811,0.04,0.6932313
6.4981227,0.04,0.69018155
6.5081353,0.04,0.68718594
6.5181475,0.04,0.6842435
6.52816,0.04,0.6813534
6.5381727,0.04,0.6785138
6.5481853,0.04,0.6757235
6.5581975,0.04,0.67298347
6.56821,0.04,0.67029065
6.5782228,0.04,0.6676449
6.5882354,0.04,0.6650459
6.5982475,0.04,0.6624922
6.60826,0.04,0.65998226
6.618273,0.04,0.6575157
6.6282854,0.04,0.6550916
6.6382976,0.04,0.6527098
6.6483107,0.04,0.65036815
6.6583233,0.04,0.64806694
6.668336,0.04,0.6458054
6.678348,0.04,0.6435825
6.6883607,0.04,0.6413968
6.6983733,0.04,0.63924867
6.708386,0.04,0.6371365
6.718398,0.04,0.6350606
6.7284107,0.04,0.6330187
6.7384233,0.04,0.6310112
6.748436,0.04,0.6290373
6.758448,0.04,0.6270967
6.7684608,0.04,0.62518793
6.7784734,0.04,0.62331027
6.788486,0.04,0.62146384
6.798498,0.04,0.6196477
6.808511,0.04,0.6178612
6.8185234,0.04,0.6161042
6.828536,0.04,0.61437505
6.838548,0.04,0.61267465
6.848561,0.04,0.6110011
6.8585734,0.04,0.6093543
6.868586,0.04,0.6077338
6.878598,0.04,0.60613984
6.888611,0.04,0.6045707
6.8986235,0.04,0.6030268
6.908636,0.04,0.60150605
6.9186482,0.04,0.6000101
6.928661,0.04,0.5985367
6.9386735,0.04,0.5970867
6.948686,0.04,0.59565943
6.9586983,0.04,0.5942536
6.968711,0.04,0.5928698
6.9787235,0.04,0.59150654
6.988736,0.04,0.5901635
6.9987483,0.04,0.5888416
7.008761,0.04,0.58753926
7.0187736,0.04,0.5862562
7.028786,0.04,0.5849921
7.0387983,0.04,0.58374673
7.048811,0.04,0.58251995
7.0588236,0.04,0.5813113
7.068836,0.04,0.58011967
7.0788484,0.04,0.57894486
7.088861,0.04,0.57778746
7.0988736,0.04,0.57664675
7.1088862,0.04,0.5755215
7.1188984,0.04,0.5744129
7.128911,0.04,0.5733196
7.1389236,0.04,0.57224125
7.1489363,0.04,0.57117826
7.1589484,0.04,0.57012993
7.168961,0.04,0.5690947
7.1789737,0.04,0.56807464
7.1889863,0.04,0.5670683
7.1989985,0.04,0.5660749
7.209011,0.04,0.5650956
7.2190237,0.04,0.56412834
7.2290363,0.04,0.56317323
7.2390485,0.04,0.5622316
7.249061,0.04,0.561302
7.2590737,0.04,0.5603842
7.2690864,0.04,0.559478
7.2790985,0.04,0.5585826
7.289111,0.04,0.55769914
7.299124,0.04,0.5568257
7.3091364,0.04,0.5559638
7.3191485,0.04,0.55511254
7.329161,0.04,0.55427104
7.339174,0.04,0.5534404
7.3491864,0.04,0.55261844
7.3591986,0.04,0.55180746
7.3692117,0.04,0.55100507
7.3792243,0.04,0.5502121
7.389237,0.04,0.5494279
7.399249,0.04,0.54865354
7.4092617,0.04,0.54788715
7.4192743,0.04,0.5471298
7.429287,0.04,0.54637975
7.439299,0.04,0.545639
7.4493117,0.04,0.54490584
7.4593244,0.04,0.54418045
7.469337,0.04,0.5434627
7.479349,0.04,0.54275256
7.489362,0.04,0.5420497
7.4993744,0.04,0.54135495
7.509387,0.04,0.54066545
7.519399,0.04,0.5399845
7.529412,0.04,0.53931016
7.5394244,0.04,0.5386414
7.549437,0.04,0.5379793
7.559449,0.04,0.5373245
7.569462,0.04,0.53667504
7.5794744,0.04,0.53603226
7.589487,0.04,0.5353952
7.599499,0.04,0.5347639
7.609512,0.04,0.5341385
7.6195245,0.04,0.5335186
7.629537,0.04,0.5329042
7.6395493,0.04,0.53229517
7.649562,0.04,0.5316916
7.6595745,0.04,0.5310926
7.669587,0.04,0.5304989
7.6795993,0.04,0.52991015
7.689612,0.04,0.5293259
7.6996245,0.04,0.5287469
7.709637,0.04,0.5281722
7.7196493,0.04,0.5276024
7.729662,0.04,0.52703625
7.7396746,0.04,0.5264749
7.749687,0.04,0.5259176
7.7596993,0.04,0.5253648
7.769712,0.04,0.5248155
7.7797246,0.04,0.52427083
7.789737,0.04,0.5237294
7.7997494,0.04,0.5231926
7.809762,0.04,0.5226589
7.8197746,0.04,0.52212864
7.8297873,0.04,0.5216022
7.8397994,0.04,0.5210795
7.8498125,0.04,0.5205595
7.859825,0.04,0.52004343
7.8698378,0.04,0.51953024
7.87985,0.04,0.5190204
7.8898625,0.04,0.5185136
7.899875,0.04,0.51800996
7.909888,0.04,0.51750916
7.9199,0.04,0.5170106
7.9299126,0.04,0.51651627
7.939925,0.04,0.5160238
7.949938,0.04,0.5155342
7.95995,0.04,0.5150481
7.9699626,0.04,0.5145635
7.979975,0.04,0.5140819
7.989988,0.04,0.5136028
8.0,0.04,0.51312596
0.0,0.06,1.3970973
0.010012516,0.06,1.4041715
0.020025032,0.06,1.4113722
0.030037548,0.06,1.4186959
0.040050063,0.06,1.4261518
0.05006258,0.06,1.4337628
0.060075097,0.06,1.4415607
0.07008761,0.06,1.4495809
0.08010013,0.06,1.457861
0.09011264,0.06,1.4664404
0.10012516,0.06,1.475354
0.11013767,0.06,1.4846349
0.12015019,0.06,1.494312
0.1301627,0.06,1.5044105
0.14017522,0.06,1.5149508
0.15018773,0.06,1.5259483
0.16020025,0.06,1.5374153
0.17021278,0.06,1.54936
0.18022528,0.06,1.5617876
0.1902378,0.06,1.5746987
0.20025031,0.06,1.5880926
0.21026284,0.06,1.6019642
0.22027534,0.06,1.6163056
0.23028786,0.06,1.6311071
0.24030039,0.06,1.6463561
0.2503129,0.06,1.6620378
0.26032543,0.06,1.6781366
0.27033794,0.06,1.6946323
0.28035045,0.06,1.7115057
0.29036295,0.06,1.7287328
0.3003755,0.06,1.7462904
0.310388,0.06,1.7641525
0.3204005,0.06,1.7822919
0.330413,0.06,1.8006806
0.34042555,0.06,1.8192897
0.35043806,0.06,1.8380876
0.36045057,0.06,1.8570457
0.37046307,0.06,1.8761299
0.3804756,0.06,1.8953104
0.39048812,0.06,1.9145548
0.40050063,0.06,1.9338312
0.41051313,0.06,1.9531074
0.42052567,0.06,1.972353
0.43053818,0.06,1.9915376
0.44055068,0.06,2.0106308
0.4505632,0.06,2.0296037
0.46057573,0.06,2.0484285
0.47058824,0.06,2.0670788
0.48060077,0.06,2.0855281
0.49061328,0.06,2.103752
0.5006258,0.06,2.1217268
0.5106383,0.06,2.1394322
0.52065086,0.06,2.1568453
0.5306634,0.06,2.1739469
0.5406759,0.06,2.190719
0.5506884,0.06,2.207144
0.5607009,0.06,2.2232049
0.5707134,0.06,2.2388859
0.5807259,0.06,2.2541718
0.5907384,0.06,2.269048
0.600751,0.06,2.2835
0.6107635,0.06,2.297514
0.620776,0.06,2.3110754
0.6307885,0.06,2.3241704
0.640801,0.06,2.3367844
0.6508135,0.06,2.3489022
0.660826,0.06,2.3605077
0.67083853,0.06,2.3715854
0.6808511,0.06,2.3821168
0.6908636,0.06,2.3920832
0.7008761,0.06,2.4014642
0.7108886,0.06,2.410239
0.72090113,0.06,2.4183831
0.73091364,0.06,2.4258723
0.74092615,0.06,2.4326792
0.75093865,0.06,2.4387743
0.7609512,0.06,2.4441266
0.7709637,0.06,2.448703
0.78097624,0.06,2.4524677
0.79098874,0.06,2.4553828
0.80100125,0.06,2.4574096
0.81101376,0.06,2.458505
0.82102627,0.06,2.4586267
0.8310388,0.06,2.4577286
0.84105134,0.06,2.4557638
0.85106385,0.06,2.452685
0.86107635,0.06,2.448445
0.87108886,0.06,2.4429939
0.88110137,0.06,2.4362855
0.8911139,0.06,2.428273
0.9011264,0.06,2.418912
0.9111389,0.06,2.4081607
0.92115146,0.06,2.395982
0.93116397,0.06,2.382344
0.9411765,0.06,2.3672206
0.951189,0.06,2.3505921
0.96120155,0.06,2.3324487
0.97121406,0.06,2.3127902
0.98122656,0.06,2.2916255
0.9912391,0.06,2.2689767
1.0012516,0.06,2.2448797
1.0112641,0.06,2.219381
1.0212766,0.06,2.1925426
1.0312891,0.06,2.164441
1.0413016,0.06,2.1351647
1.0513141,0.06,2.1048152
1.0613266,0.06,2.0735106
1.0713391,0.06,2.0413744
1.0813516,0.06,2.008543
1.0913641,0.06,1.9751587
1.1013767,0.06,1.9413714
1.1113892,0.06,1.9073331
1.1214018,0.06,1.873193
1.1314143,0.06,1.8391039
1.1414268,0.06,1.8052115
1.1514393,0.06,1.7716553
1.1614518,0.06,1.7385659
1.1714643,0.06,1.7060645
1.1814768,0.06,1.6742573
1.1914895,0.06,1.6432431
1.2015018,0.06,1.6131043
1.2115144,0.06,1.5839069
1.2215269,0.06,1.5557089
1.2315394,0.06,1.5285506
1.2415519,0.06,1.5024593
1.2515644,0.06,1.4774528
1.2615769,0.06,1.453537
1.2715895,0.06,1.4307067
1.281602,0.06,1.4089506
1.2916145,0.06,1.3882468
1.301627,0.06,1.3685694
1.3116395,0.06,1.3498867
1.321652,0.06,1.3321621
1.3316646,0.06,1.315357
1.3416771,0.06,1.2994289
1.3516896,0.06,1.2843363
1.3617022,0.06,1.2700348
1.3717147,0.06,1.2564819
1.3817272,0.06,1.243634
1.3917397,0.06,1.2314484
1.4017522,0.06,1.2198834
1.4117647,0.06,1.2088993
1.4217772,0.06,1.1984572
1.4317899,0.06,1.1885207
1.4418023,0.06,1.1790555
1.4518148,0.06,1.1700273
1.4618273,0.06,1.1614053
1.4718398,0.06,1.1531596
1.4818523,0.06,1.1452637
1.4918648,0.06,1.1376903
1.5018773,0.06,1.1304159
1.5118899,0.06,1.1234179
1.5219024,0.06,1.1166749
1.531915,0.06,1.1101685
1.5419275,0.06,1.103879
1.55194,0.06,1.0977912
1.5619525,0.06,1.0918891
1.571965,0.06,1.0861578
1.5819775,0.06,1.0805848
1.59199,0.06,1.0751581
1.6020025,0.06,1.069866
1.612015,0.06,1.064697
1.6220275,0.06,1.059644
1.63204,0.06,1.0546968
1.6420525,0.06,1.0498469
1.652065,0.06,1.0450883
1.6620775,0.06,1.0404129
1.67209,0.06,1.035815
1.6821027,0.06,1.0312889
1.6921152,0.06,1.0268295
1.7021277,0.06,1.0224319
1.7121402,0.06,1.0180917
1.7221527,0.06,1.013804
1.7321652,0.06,1.0095668
1.7421777,0.06,1.0053754
1.7521904,0.06,1.0012267
1.7622027,0.06,0.9971191
1.7722152,0.06,0.99304885
1.7822278,0.06,0.9890142
1.7922403,0.06,0.9850125
1.8022528,0.06,0.9810416
1.8122653,0.06,0.9771007
1.8222778,0.06,0.9731874
1.8322904,0.06,0.9693002
1.8423029,0.06,0.9654376
1.8523154,0.06,0.9615992
1.8623279,0.06,0.9577827
1.8723404,0.06,0.9539873
1.882353,0.06,0.95021254
1.8923655,0.06,0.9464566
1.902378,0.06,0.9427194
1.9123905,0.06,0.9390002
1.9224031,0.06,0.9352971
